Shareholder - Name	Issuer - Name	Issuer - Country Name	Issuer - Sector	Security - Report Date	Security - Market Value - Amount	Security - Market Value - Multiplier	Security - Market Value - Currency Code	Data Source URL
PensionDanmark	Innovent Biologics	China	Biotechnology	2025-12-31	3.22	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zebra Technologies	United states	Electronic Equipment & Instruments 	2025-12-31	3.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Panasonic	Japan	Consumer Electronics	2025-12-31	3.21	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Insulet	United states	Health Care Equipment	2025-12-31	3.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	United Microelectronics	Taiwan	Semiconductors	2025-12-31	3.20	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BKW	Switzerland	Electric Utilities	2025-12-31	3.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sun Pharmaceutical Industries	India	Pharmaceuticals	2025-12-31	3.19	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank Polska Kasa Opieki	Poland	Diversified Banks	2025-12-31	3.17	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Asia Vital Components	Taiwan	Technology Hardware, Storage & Peripherals	2025-12-31	3.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Unum Group	United states	Life & Health Insurance	2025-12-31	3.15	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Expeditors International of Washington	United states	Air Freight & Logistics	2025-12-31	3.14	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sonova	Switzerland	Health Care Equipment	2025-12-31	3.12	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Indus Towers	India	Integrated Telecommunication Services	2025-12-31	3.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Gaming and Leisure Properties	United states	Other Specialized REITs	2025-12-31	3.10	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Galp Energia	Portugal	Integrated Oil & Gas	2025-12-31	3.08	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Delta Electronics Thailand	Thailand	Electronic Components	2025-12-31	3.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BeOne Medicines	United states	Biotechnology	2025-12-31	3.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tele2	Sweden	Wireless Telecommunication Services	2025-12-31	3.07	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	TransUnion	United states	Research & Consulting Services	2025-12-31	3.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Resources Land	Hong Kong	Real Estate Development	2025-12-31	3.06	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Singapore Telecommunications	Singapore	Integrated Telecommunication Services	2025-12-31	3.05	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Skanska	Sweden	Construction & Engineering	2025-12-31	3.05	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kyocera	Japan	Electronic Components	2025-12-31	3.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HD Hyundai Electric	South Korea	Heavy Electrical Equipment	2025-12-31	3.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Secom	Japan	Security & Alarm Services	2025-12-31	3.04	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Telia	Sweden	Integrated Telecommunication Services	2025-12-31	3.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Varun Beverages	India	Soft Drinks & Non-alcoholic Beverages	2025-12-31	3.03	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Eiffage	France	Construction & Engineering	2025-12-31	3.02	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Akamai Technologies	United states	Internet Services & Infrastructure	2025-12-31	3.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Vulcan Materials	United states	Construction Materials	2025-12-31	3.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Snam	Italy	Gas Utilities	2025-12-31	3.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nedbank	South africa	Diversified Banks	2025-12-31	3.01	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Titan	India	Apparel, Accessories & Luxury Goods	2025-12-31	3.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dutch Bros	United states	Restaurants	2025-12-31	3.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cia de Saneamento Basico do Estado de Sao Paulo SABESP	Brazil	Water Utilities	2025-12-31	3.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Meritz Financial	South Korea	Diversified Financial Services	2025-12-31	3.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	H & M Hennes & Mauritz	Sweden	Apparel Retail	2025-12-31	3.00	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Drax Group	United Kingdom	Renewable Electricity 	2025-12-31	2.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Unibail-Rodamco-Westfield	France	Retail REITs	2025-12-31	2.99	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsara	United states	Application Software	2025-12-31	2.98	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Origin Energy	Australia	Electric Utilities	2025-12-31	2.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsung Biologics	South Korea	Life Sciences Tools & Services	2025-12-31	2.97	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tradeweb Markets	United states	Financial Exchanges & Data	2025-12-31	2.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank Rakyat Indonesia Persero	Indonesia	Diversified Banks	2025-12-31	2.96	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bank Mandiri Persero	Indonesia	Diversified Banks	2025-12-31	2.95	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Capitec Bank	South africa	Diversified Banks	2025-12-31	2.93	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Grupo Aeroportuario del Pacifico	Mexico	Airport Services	2025-12-31	2.92	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SoftBank	Japan	Wireless Telecommunication Services	2025-12-31	2.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Evolution Mining	Australia	Gold	2025-12-31	2.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Oversea-Chinese Banking	Singapore	Diversified Banks	2025-12-31	2.91	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Swiss Prime Site	Switzerland	Real Estate Operating Companies	2025-12-31	2.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Terumo	Japan	Health Care Equipment	2025-12-31	2.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sociedad Quimica y Minera de Chile	Chile	Specialty Chemicals	2025-12-31	2.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SS&C Technologies	United states	Data Processing & Outsourced Services	2025-12-31	2.89	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Asustek Computer	Taiwan	Technology Hardware, Storage & Peripherals	2025-12-31	2.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sumitomo Electric Industries	Japan	Automotive Parts & Equipment	2025-12-31	2.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banco do Brasil	Brazil	Diversified Banks	2025-12-31	2.88	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hewlett Packard Enterprise	United states	Technology Hardware, Storage & Peripherals	2025-12-31	2.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Wise	United Kingdom	Transaction & Payment Processing Services	2025-12-31	2.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nexans	France	Electrical Components & Equipment	2025-12-31	2.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CTS Eventim	Germany	Movies & Entertainment	2025-12-31	2.87	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	WSP Global	Canada	Construction & Engineering	2025-12-31	2.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hindustan Unilever	India	Personal Care Products	2025-12-31	2.86	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BCE	Canada	Integrated Telecommunication Services	2025-12-31	2.85	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ASR Nederland	Netherlands	Multi-line Insurance	2025-12-31	2.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bureau Veritas	France	Research & Consulting Services	2025-12-31	2.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	United Therapeutics	United states	Biotechnology	2025-12-31	2.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsung Heavy Industries	South Korea	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.84	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Mega Financial	Taiwan	Diversified Banks	2025-12-31	2.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aegon	Netherlands	Life & Health Insurance	2025-12-31	2.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Muthoot Finance	India	Consumer Finance	2025-12-31	2.83	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PTC	United states	Application Software	2025-12-31	2.82	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fomento Economico Mexicano	Mexico	Soft Drinks & Non-alcoholic Beverages	2025-12-31	2.81	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zimmer Biomet	United states	Health Care Equipment	2025-12-31	2.79	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Celestica	Canada	Electronic Manufacturing Services	2025-12-31	2.78	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Amdocs	United states	IT Consulting & Other Services	2025-12-31	2.77	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Renesas Electronics	Japan	Semiconductors	2025-12-31	2.77	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kinross Gold	Canada	Gold	2025-12-31	2.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Realtek Semiconductor	Taiwan	Semiconductors	2025-12-31	2.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Next	United Kingdom	Broadline Retail	2025-12-31	2.76	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Daiwa Securities	Japan	Investment Banking & Brokerage	2025-12-31	2.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Telenor	Norway	Integrated Telecommunication Services	2025-12-31	2.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	GreenMobility	Denmark	Passenger Ground Transportation	2025-12-31	2.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cosmos Pharmaceutical	Japan	Drug Retail	2025-12-31	2.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Banco de Chile	Chile	Diversified Banks	2025-12-31	2.75	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Natera	United states	Biotechnology	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cummins India	India	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Ningbo Deye Technology	China	Electrical Components & Equipment	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Indian Hotels	India	Hotels, Resorts & Cruise Lines	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SKF	Sweden	Industrial Machinery & Supplies & Components	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Itausa	Brazil	Diversified Banks	2025-12-31	2.74	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	General Mills	United states	Packaged Foods & Meats	2025-12-31	2.73	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fresenius Medical Care	Germany	Health Care Services	2025-12-31	2.73	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aristocrat Leisure	Australia	Casinos & Gaming	2025-12-31	2.72	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hindustan Aeronautics	India	Aerospace & Defense	2025-12-31	2.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Zhejiang Huayou Cobalt	China	Electrical Components & Equipment	2025-12-31	2.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kirin Holdings	Japan	Brewers	2025-12-31	2.71	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kansai Electric Power	Japan	Electric Utilities	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nippon Paint	Japan	Specialty Chemicals	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sony Financial	Japan	Diversified Financial Services	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CDW	United states	Technology Distributors	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sumitomo Realty & Development	Japan	Diversified Real Estate Activities	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	BioMerieux	France	Health Care Equipment	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Synchrony Financial	United states	Consumer Finance	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CH Robinson Worldwide	United states	Air Freight & Logistics	2025-12-31	2.70	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	DocuSign	United states	Application Software	2025-12-31	2.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sunny Optical Technology	China	Electronic Components	2025-12-31	2.69	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	AAK	Sweden	Packaged Foods & Meats	2025-12-31	2.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Lifco	Sweden	Industrial Conglomerates	2025-12-31	2.68	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Oriental Land	Japan	Leisure Facilities	2025-12-31	2.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Toast	United states	Transaction & Payment Processing Services	2025-12-31	2.67	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CP ALL	Thailand	Food Retail	2025-12-31	2.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Metso	Finland	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Wistron	Taiwan	Technology Hardware, Storage & Peripherals	2025-12-31	2.66	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Celltrion	South Korea	Biotechnology	2025-12-31	2.65	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	PulteGroup	United states	Homebuilding	2025-12-31	2.65	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Pop Mart International	China	Other Specialty Retail	2025-12-31	2.64	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Charles River Laboratories International	United states	Life Sciences Tools & Services	2025-12-31	2.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Advanced Info Service	Thailand	Wireless Telecommunication Services	2025-12-31	2.63	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Woori Financial	South Korea	Diversified Banks	2025-12-31	2.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Akzo Nobel	Netherlands	Specialty Chemicals	2025-12-31	2.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kimberly-Clark	United states	Household Products	2025-12-31	2.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	King Yuan Electronics	Taiwan	Semiconductors	2025-12-31	2.62	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Trelleborg	Sweden	Industrial Machinery & Supplies & Components	2025-12-31	2.60	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	RB Global	United states	Diversified Support Services	2025-12-31	2.60	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Postal Savings Bank of China	China	Diversified Banks	2025-12-31	2.60	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Yangtze Power	China	Renewable Electricity 	2025-12-31	2.59	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sanlam	South africa	Life & Health Insurance	2025-12-31	2.59	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hypera	Brazil	Pharmaceuticals	2025-12-31	2.58	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Cemex	Mexico	Construction Materials	2025-12-31	2.55	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bankinter	Spain	Diversified Banks	2025-12-31	2.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Press Metal Aluminium	Malaysia	Aluminum	2025-12-31	2.54	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Santander Bank Polska	Poland	Diversified Banks	2025-12-31	2.53	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Asics	Japan	Footwear	2025-12-31	2.53	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	China Communications Services	China	Construction & Engineering	2025-12-31	2.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bajaj Finserv	India	Diversified Financial Services	2025-12-31	2.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	WEG	Brazil	Electrical Components & Equipment	2025-12-31	2.52	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SBI Life Insurance	India	Life & Health Insurance	2025-12-31	2.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	CITIC Securities	China	Investment Banking & Brokerage	2025-12-31	2.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ConvaTec	United Kingdom	Health Care Supplies	2025-12-31	2.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Hanmi Semiconductor	South Korea	Semiconductor Materials & Equipment	2025-12-31	2.51	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Grupo Aeroportuario del Sureste	Mexico	Airport Services	2025-12-31	2.50	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	ZTO Express Cayman	Hong Kong	Air Freight & Logistics	2025-12-31	2.50	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	InterGlobe Aviation	India	Passenger Airlines	2025-12-31	2.50	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	QIAGEN	Netherlands	Life Sciences Tools & Services	2025-12-31	2.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Chunghwa Telecom	Taiwan	Integrated Telecommunication Services	2025-12-31	2.49	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Sartorius Stedim Biotech	France	Life Sciences Tools & Services	2025-12-31	2.48	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Shenzhen Inovance Technology	China	Industrial Machinery & Supplies & Components	2025-12-31	2.48	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	SoFi Technologies	United states	Consumer Finance	2025-12-31	2.48	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Aker BP	Norway	Oil & Gas Exploration & Production	2025-12-31	2.47	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bloom Energy	United states	Heavy Electrical Equipment	2025-12-31	2.47	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Tapestry	United states	Apparel, Accessories & Luxury Goods	2025-12-31	2.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Samsung Electro-Mechanics	South Korea	Electronic Components	2025-12-31	2.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Seven & i	Japan	Food Retail	2025-12-31	2.45	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Accor	France	Hotels, Resorts & Cruise Lines	2025-12-31	2.44	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Puig Brands	Spain	Personal Care Products	2025-12-31	2.44	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Continental	Germany	Tires & Rubber	2025-12-31	2.43	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Svenska Cellulosa	Sweden	Forest Products	2025-12-31	2.43	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	NVR	United states	Homebuilding	2025-12-31	2.43	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Pure Storage	United states	Technology Hardware, Storage & Peripherals	2025-12-31	2.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Absa Group	South africa	Diversified Banks	2025-12-31	2.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Beiersdorf	Germany	Personal Care Products	2025-12-31	2.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	HP	United states	Technology Hardware, Storage & Peripherals	2025-12-31	2.42	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Wuxi Biologics Cayman	China	Life Sciences Tools & Services	2025-12-31	2.41	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Britannia Industries	India	Packaged Foods & Meats	2025-12-31	2.41	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Kajima	Japan	Construction & Engineering	2025-12-31	2.41	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dubai Islamic Bank	United Arab Emirates	Diversified Banks	2025-12-31	2.41	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Delivery Hero	Germany	Restaurants	2025-12-31	2.40	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Orkla	Norway	Packaged Foods & Meats	2025-12-31	2.40	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Bidvest	South africa	Industrial Conglomerates	2025-12-31	2.40	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Symrise	Germany	Specialty Chemicals	2025-12-31	2.38	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Essential Utilities	United states	Water Utilities	2025-12-31	2.37	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Securitas	Sweden	Security & Alarm Services	2025-12-31	2.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Fuyao Glass Industry	China	Automotive Parts & Equipment	2025-12-31	2.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Dai-ichi Life	Japan	Life & Health Insurance	2025-12-31	2.36	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Nucor	United states	Steel	2025-12-31	2.35	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Knorr-Bremse	Germany	Construction Machinery & Heavy Transportation Equipment	2025-12-31	2.34	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
PensionDanmark	Smith & Nephew	United Kingdom	Health Care Equipment	2025-12-31	2.33	x1_000_000	EUR	https://www.pensiondanmark.com/en/investments/equity-list/
